Area_Code,Area_Type,Area_Name,Gender,Age,measure,Date,Value
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Sep-21,990
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Oct-21,915
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Nov-21,825
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Dec-21,750
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Jan-22,700
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Feb-22,700
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Mar-22,675
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Apr-22,630
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,May-22,625
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Jun-22,615
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Jul-22,650
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Aug-22,690
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Sep-22,710
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Oct-22,730
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Nov-22,715
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Dec-22,755
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Jan-23,705
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Feb-23,685
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Mar-23,710
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Apr-23,735
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,May-23,690
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Jun-23,720
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Jul-23,725
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Aug-23,720
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Sep-23,720
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Oct-23,750
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Nov-23,760
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Dec-23,755
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Jan-24,740
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Feb-24,765
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Mar-24,805
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Apr-24,785
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,May-24,775
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Jun-24,800
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Jul-24,845
E09000023,ladu,Lewisham,Female,Aged 16-24,Claimant count,Aug-24,860
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Aug-21,410
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Sep-21,380
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Oct-21,350
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Nov-21,320
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Dec-21,285
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Jan-22,260
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Feb-22,265
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Mar-22,265
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Apr-22,255
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,May-22,235
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Jun-22,245
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Jul-22,265
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Aug-22,265
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Sep-22,285
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Oct-22,305
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Nov-22,295
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Dec-22,280
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Jan-23,260
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Feb-23,265
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Mar-23,260
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Apr-23,255
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,May-23,260
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Jun-23,270
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Jul-23,270
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Aug-23,285
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Sep-23,275
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Oct-23,285
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Nov-23,300
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Dec-23,295
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Jan-24,290
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Feb-24,290
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Mar-24,295
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Apr-24,290
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,May-24,285
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Jun-24,280
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Jul-24,305
E09000024,ladu,Merton,Female,Aged 16-24,Claimant count,Aug-24,305
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Aug-21,1350
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Sep-21,1235
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Oct-21,1140
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Nov-21,1075
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Dec-21,970
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Jan-22,855
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Feb-22,900
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Mar-22,870
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Apr-22,835
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,May-22,785
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Jun-22,800
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Jul-22,760
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Aug-22,790
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Sep-22,845
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Oct-22,870
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Nov-22,865
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Dec-22,840
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Jan-23,825
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Feb-23,825
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Mar-23,860
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Apr-23,850
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,May-23,855
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Jun-23,840
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Jul-23,855
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Aug-23,885
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Sep-23,905
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Oct-23,895
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Nov-23,875
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Dec-23,885
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Jan-24,880
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Feb-24,895
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Mar-24,910
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Apr-24,910
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,May-24,915
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Jun-24,940
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Jul-24,955
E09000025,ladu,Newham,Female,Aged 16-24,Claimant count,Aug-24,960
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Aug-21,760
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Sep-21,705
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Oct-21,660
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Nov-21,625
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Dec-21,545
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Jan-22,515
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Feb-22,525
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Mar-22,500
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Apr-22,460
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,May-22,460
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Jun-22,465
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Jul-22,455
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Aug-22,470
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Sep-22,495
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Oct-22,520
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Nov-22,520
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Dec-22,510
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Jan-23,500
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Feb-23,505
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Mar-23,495
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Apr-23,520
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,May-23,510
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Jun-23,515
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Jul-23,560
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Aug-23,575
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Sep-23,570
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Oct-23,565
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Nov-23,565
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Dec-23,560
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Jan-24,525
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Feb-24,540
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Mar-24,565
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Apr-24,555
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,May-24,565
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Jun-24,555
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Jul-24,575
E09000026,ladu,Redbridge,Female,Aged 16-24,Claimant count,Aug-24,605
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Aug-21,225
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Sep-21,210
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Oct-21,190
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Nov-21,170
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Dec-21,145
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Jan-22,130
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Feb-22,115
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Mar-22,115
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Apr-22,110
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,May-22,105
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Jun-22,110
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Jul-22,120
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Aug-22,130
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Sep-22,140
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Oct-22,135
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Nov-22,145
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Dec-22,140
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Jan-23,125
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Feb-23,140
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Mar-23,135
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Apr-23,140
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,May-23,135
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Jun-23,130
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Jul-23,145
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Aug-23,130
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Sep-23,130
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Oct-23,125
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Nov-23,125
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Dec-23,125
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Jan-24,130
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Feb-24,125
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Mar-24,130
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Apr-24,120
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,May-24,135
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Jun-24,120
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Jul-24,135
E09000027,ladu,Richmond upon Thames,Female,Aged 16-24,Claimant count,Aug-24,140
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Aug-21,910
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Sep-21,870
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Oct-21,790
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Nov-21,740
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Dec-21,710
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Jan-22,650
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Feb-22,630
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Mar-22,580
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Apr-22,560
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,May-22,500
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Jun-22,505
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Jul-22,515
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Aug-22,550
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Sep-22,595
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Oct-22,580
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Nov-22,575
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Dec-22,565
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Jan-23,570
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Feb-23,605
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Mar-23,595
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Apr-23,600
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,May-23,575
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Jun-23,545
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Jul-23,595
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Aug-23,605
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Sep-23,610
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Oct-23,640
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Nov-23,650
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Dec-23,635
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Jan-24,640
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Feb-24,655
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Mar-24,650
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Apr-24,640
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,May-24,625
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Jun-24,655
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Jul-24,705
E09000028,ladu,Southwark,Female,Aged 16-24,Claimant count,Aug-24,735
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Aug-21,365
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Sep-21,350
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Oct-21,320
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Nov-21,330
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Dec-21,285
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Jan-22,240
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Feb-22,250
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Mar-22,225
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Apr-22,215
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,May-22,200
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Jun-22,195
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Jul-22,225
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Aug-22,240
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Sep-22,240
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Oct-22,230
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Nov-22,240
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Dec-22,230
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Jan-23,225
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Feb-23,235
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Mar-23,255
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Apr-23,260
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,May-23,250
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Jun-23,240
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Jul-23,255
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Aug-23,235
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Sep-23,230
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Oct-23,235
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Nov-23,235
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Dec-23,250
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Jan-24,235
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Feb-24,240
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Mar-24,245
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Apr-24,250
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,May-24,240
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Jun-24,250
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Jul-24,255
E09000029,ladu,Sutton,Female,Aged 16-24,Claimant count,Aug-24,255
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Aug-21,1170
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Sep-21,1050
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Oct-21,970
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Nov-21,915
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Dec-21,810
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Jan-22,770
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Feb-22,780
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Mar-22,740
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Apr-22,645
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,May-22,635
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Jun-22,635
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Jul-22,645
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Aug-22,685
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Sep-22,715
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Oct-22,740
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Nov-22,750
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Dec-22,750
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Jan-23,705
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Feb-23,710
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Mar-23,710
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Apr-23,700
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,May-23,685
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Jun-23,700
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Jul-23,720
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Aug-23,755
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Sep-23,770
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Oct-23,795
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Nov-23,800
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Dec-23,800
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Jan-24,785
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Feb-24,820
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Mar-24,835
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Apr-24,805
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,May-24,800
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Jun-24,800
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Jul-24,845
E09000030,ladu,Tower Hamlets,Female,Aged 16-24,Claimant count,Aug-24,890
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Aug-21,865
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Sep-21,810
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Oct-21,740
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Nov-21,685
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Dec-21,655
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Jan-22,610
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Feb-22,605
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Mar-22,585
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Apr-22,535
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,May-22,545
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Jun-22,515
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Jul-22,520
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Aug-22,565
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Sep-22,565
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Oct-22,590
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Nov-22,595
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Dec-22,615
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Jan-23,585
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Feb-23,580
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Mar-23,595
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Apr-23,605
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,May-23,570
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Jun-23,590
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Jul-23,575
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Aug-23,600
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Sep-23,615
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Oct-23,635
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Nov-23,630
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Dec-23,630
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Jan-24,610
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Feb-24,640
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Mar-24,660
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Apr-24,650
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,May-24,660
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Jun-24,655
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Jul-24,680
E09000031,ladu,Waltham Forest,Female,Aged 16-24,Claimant count,Aug-24,710
E09000032,ladu,Wandsworth,Female,Aged 16-24,Claimant count,Aug-21,630
E09000032,ladu,Wandsworth,Female,Aged 16-24,Claimant count,Sep-21,600
E09000032,ladu,Wandsworth,Female,Aged 16-24,Claimant count,Oct-21,545
E09000032,ladu,Wandsworth,Female,Aged 16-24,Claimant count,Nov-21,470
E09000032,ladu,Wandsworth,Female,Aged 16-24,Claimant count,Dec-21,425
E09000032,ladu,Wandsworth,Female,Aged 16-24,Claimant count,Jan-22,390
E09000032,ladu,Wandsworth,Female,Aged 16-24,Claimant count,Feb-22,400
E09000032,ladu,Wandsworth,Female,Aged 16-24,Claimant count,Mar-22,385
E09000032,ladu,Wandsworth,Female,Aged 16-24,Claimant count,Apr-22,345
E09000032,ladu,Wandsworth,Female,Aged 16-24,Claimant count,May-22,330
E09000032,ladu,Wandsworth,Female,Aged 16-24,Claimant count,Jun-22,345
E09000032,ladu,Wandsworth,Female,Aged 16-24,Claimant count,Jul-22,365
E09000032,ladu,Wandsworth,Female,Aged 16-24,Claimant count,Aug-22,370
E09000032,ladu,Wandsworth,Female,Aged 16-24,Claimant count,Sep-22,380
E09000032,ladu,Wandsworth,Female,Aged 16-24,Claimant count,Oct-22,390
